id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,fileName,CONUSq,fileID
6323,4,Galileo,15.8,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6324,7,Galileo,14.6,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6325,11,Galileo,27.9,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6326,12,Galileo,25.2,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6327,24,Galileo,18.5,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6328,25,Galileo,13.6,-0.52,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6329,26,Galileo,17.9,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6330,31,Galileo,24.9,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6331,10,Glonass,27.2,-0.29,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6332,18,Glonass,27.2,-0.29,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6333,9,Glonass,30.9,-0.29,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6334,5,Glonass,19.9,-0.29,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6335,20,Glonass,25.5,-0.29,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6336,19,Glonass,14.1,-0.29,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6337,3,Glonass,22.1,-0.29,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6338,4,Glonass,17.7,-0.29,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6339,5,GPS,22.1,-0.45,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6340,10,GPS,33.5,-0.45,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6341,13,GPS,19.3,-0.45,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6342,15,GPS,24.2,-0.45,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6343,16,GPS,34.4,-0.45,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6344,20,GPS,31.3,-0.45,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6345,21,GPS,23.7,-0.45,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6346,25,GPS,20.3,-0.45,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6347,26,GPS,35.2,-0.45,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6348,27,GPS,29.5,-0.45,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6349,31,GPS,36.5,-0.45,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6350,3,Beidou,18.7,-0.31,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6351,13,Beidou,12.8,-0.31,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6352,16,Beidou,22.5,-0.31,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6353,30,Beidou,31.5,-0.31,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6354,4,Galileo,15.7,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6355,7,Galileo,14.5,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6356,11,Galileo,27.1,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6357,12,Galileo,24.4,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6358,24,Galileo,20.2,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6359,25,Galileo,14.5,-0.52,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6360,26,Galileo,17.5,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6361,31,Galileo,25.3,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6362,10,Glonass,29.3,-0.28,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6363,18,Glonass,26.9,-0.28,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6364,9,Glonass,29.4,-0.28,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6365,5,Glonass,19.5,-0.28,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6366,20,Glonass,26.5,-0.28,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6367,19,Glonass,14.4,-0.28,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6368,3,Glonass,21.4,-0.28,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6369,4,Glonass,18.8,-0.28,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6370,5,GPS,22.4,-0.5,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6371,10,GPS,34.2,-0.5,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6372,13,GPS,21,-0.5,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6373,15,GPS,25,-0.5,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6374,16,GPS,34.1,-0.5,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6375,20,GPS,30.8,-0.5,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6376,21,GPS,23.6,-0.5,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6377,25,GPS,20,-0.5,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6378,26,GPS,35.3,-0.5,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6379,27,GPS,27,-0.5,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6380,31,GPS,36.6,-0.5,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6381,3,Beidou,18.7,-0.35,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6382,13,Beidou,12.8,-0.35,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6383,16,Beidou,21.6,-0.35,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6384,30,Beidou,30.4,-0.35,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6385,4,Galileo,15.4,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6386,7,Galileo,13.9,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6387,11,Galileo,25.9,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6388,12,Galileo,24.9,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6389,24,Galileo,20.2,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6390,25,Galileo,14.5,-0.52,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6391,26,Galileo,17,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6392,31,Galileo,26.8,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6393,10,Glonass,28.6,-0.29,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6394,18,Glonass,25.7,-0.29,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6395,9,Glonass,30.4,-0.29,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6396,5,Glonass,17.8,-0.29,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6397,20,Glonass,27.2,-0.29,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6398,19,Glonass,14.4,-0.29,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6399,3,Glonass,22.4,-0.29,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6400,4,Glonass,19.2,-0.29,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6401,5,GPS,22.3,-0.5,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6402,10,GPS,33.3,-0.5,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6403,13,GPS,23,-0.5,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6404,15,GPS,25.6,-0.5,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6405,16,GPS,34.9,-0.5,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6406,20,GPS,30.8,-0.5,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6407,21,GPS,23.7,-0.5,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6408,25,GPS,19.4,-0.5,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6409,26,GPS,34.9,-0.5,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6410,27,GPS,27.6,-0.5,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6411,31,GPS,36.8,-0.5,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6412,3,Beidou,18.7,-0.35,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6413,13,Beidou,12.8,-0.35,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6414,16,Beidou,20.8,-0.35,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6415,30,Beidou,30.9,-0.35,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6416,4,Galileo,15.3,-0.59,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6417,7,Galileo,13.6,-0.59,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6418,11,Galileo,23.8,-0.59,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6419,12,Galileo,24.1,-0.59,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6420,24,Galileo,14.8,-0.59,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6421,25,Galileo,14.5,-0.59,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6422,26,Galileo,17.5,-0.59,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6423,31,Galileo,26.2,-0.59,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6424,10,Glonass,26.6,-0.28,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6425,18,Glonass,26.2,-0.28,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6426,9,Glonass,31,-0.28,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6427,5,Glonass,18.3,-0.28,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6428,20,Glonass,26.7,-0.28,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6429,19,Glonass,14.4,-0.28,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6430,3,Glonass,23.5,-0.28,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6431,4,Glonass,20.2,-0.28,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6432,5,GPS,23.1,-0.5,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6433,10,GPS,33.9,-0.5,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6434,13,GPS,23.1,-0.5,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6435,15,GPS,25.2,-0.5,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6436,16,GPS,34.8,-0.5,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6437,20,GPS,31.2,-0.5,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6438,21,GPS,23.4,-0.5,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6439,26,GPS,35.4,-0.5,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6440,27,GPS,28.1,-0.5,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6441,31,GPS,36.4,-0.5,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6442,3,Beidou,18.7,-0.39,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6443,9,Beidou,16.9,-0.39,105,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6444,13,Beidou,12.8,-0.39,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6445,16,Beidou,21.1,-0.39,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6446,30,Beidou,30.7,-0.39,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6447,4,Galileo,15.2,-0.59,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6448,7,Galileo,13.4,-0.59,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6449,11,Galileo,23.3,-0.59,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6450,12,Galileo,23.7,-0.59,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6451,24,Galileo,18.7,-0.59,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6452,25,Galileo,14.1,-0.59,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6453,26,Galileo,17.3,-0.59,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6454,31,Galileo,25.6,-0.59,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6455,10,Glonass,27.4,-0.27,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6456,18,Glonass,23.6,-0.27,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6457,9,Glonass,29.1,-0.27,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6458,5,Glonass,20.3,-0.27,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6459,20,Glonass,26,-0.27,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6460,19,Glonass,14.4,-0.27,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6461,3,Glonass,22.1,-0.27,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6462,4,Glonass,20.2,-0.27,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6463,5,GPS,22.5,-0.47,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6464,10,GPS,33.5,-0.47,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6465,13,GPS,21.6,-0.47,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6466,15,GPS,24.3,-0.47,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6467,16,GPS,34.6,-0.47,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6468,20,GPS,31.1,-0.47,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6469,21,GPS,25,-0.47,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6470,26,GPS,34.2,-0.47,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6471,27,GPS,30,-0.47,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6472,31,GPS,34.3,-0.47,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6473,3,Beidou,18.7,-0.35,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6474,9,Beidou,16.4,-0.35,105,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6475,13,Beidou,12.8,-0.35,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6476,16,Beidou,21.5,-0.35,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6477,30,Beidou,30.2,-0.35,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6478,4,Galileo,15.2,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6479,7,Galileo,13.4,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6480,11,Galileo,25.2,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6481,12,Galileo,25.5,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6482,24,Galileo,19.8,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6483,25,Galileo,21.5,-0.52,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6484,26,Galileo,17.3,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6485,31,Galileo,23.9,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6486,10,Glonass,27.9,-0.3,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6487,18,Glonass,23,-0.3,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6488,9,Glonass,30.6,-0.3,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6489,5,Glonass,20.5,-0.3,164,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6490,20,Glonass,26.8,-0.3,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6491,19,Glonass,14.4,-0.3,26,47,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6492,3,Glonass,22.1,-0.3,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6493,4,Glonass,20.2,-0.3,102,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6494,5,GPS,23.3,-0.47,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6495,10,GPS,34,-0.47,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6496,13,GPS,21.6,-0.47,70,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6497,15,GPS,24,-0.47,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6498,16,GPS,34.6,-0.47,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6499,20,GPS,32,-0.47,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6500,21,GPS,27,-0.47,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6501,25,GPS,23.2,-0.47,167,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6502,26,GPS,34.7,-0.47,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6503,27,GPS,29.2,-0.47,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6504,29,GPS,20.1,-0.47,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6505,31,GPS,33.6,-0.47,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6506,3,Beidou,18.7,-0.35,101,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6507,9,Beidou,15.4,-0.35,105,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6508,13,Beidou,12.8,-0.35,67,25,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6509,16,Beidou,22.9,-0.35,82,31,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6510,30,Beidou,30.7,-0.35,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6511,4,Galileo,21.5,-0.52,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6512,7,Galileo,19.8,-0.52,37,7,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6513,11,Galileo,25.6,-0.52,277,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6514,12,Galileo,24.2,-0.52,307,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6515,24,Galileo,20.1,-0.52,284,34,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6516,25,Galileo,22.6,-0.52,326,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6517,26,Galileo,20.9,-0.52,80,11,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6518,31,Galileo,21.5,-0.52,217,32,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6519,10,Glonass,27.7,-0.3,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6520,9,Glonass,31,-0.3,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6521,20,Glonass,25.6,-0.3,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6522,3,Glonass,24.1,-0.3,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6523,5,GPS,23.7,-0.47,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6524,10,GPS,33.3,-0.47,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6525,15,GPS,27.3,-0.47,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6526,16,GPS,35,-0.47,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6527,20,GPS,29.9,-0.47,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6528,21,GPS,25,-0.47,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6529,26,GPS,36.6,-0.47,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6530,27,GPS,33.5,-0.47,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6531,31,GPS,35.1,-0.47,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6532,10,Glonass,31.6,0,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6533,18,Glonass,27.5,0,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6534,9,Glonass,30.8,0,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6535,20,Glonass,25.3,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6536,3,Glonass,25.4,0,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6537,5,GPS,24.6,0,37,5,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6538,10,GPS,33.6,0,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6539,15,GPS,25.1,0,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6540,16,GPS,35.9,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6541,20,GPS,31.1,0,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6542,21,GPS,25.2,0,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6543,26,GPS,37.2,0,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6544,27,GPS,33.2,0,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6545,29,GPS,23.4,0,91,49,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6546,31,GPS,34.6,0,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6547,10,Glonass,30.2,0,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6548,18,Glonass,27,0,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6549,9,Glonass,30.4,0,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6550,20,Glonass,24.3,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6551,10,GPS,33.6,0,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6552,15,GPS,23.3,0,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6553,16,GPS,36.1,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6554,20,GPS,32,0,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6555,21,GPS,23.1,0,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6556,26,GPS,37.7,0,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6557,27,GPS,32.7,0,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6558,31,GPS,36.1,0,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6559,10,Glonass,30.7,0,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6560,18,Glonass,26.7,0,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6561,9,Glonass,31,0,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6562,20,Glonass,24.8,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6563,3,Glonass,24,0,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6564,10,GPS,33.8,0,202,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6565,15,GPS,25.8,0,108,20,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6566,16,GPS,34.8,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6567,20,GPS,31,0,198,51,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6568,21,GPS,24.4,0,323,66,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6569,26,GPS,37.5,0,284,48,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6570,27,GPS,33.7,0,0,0,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6571,31,GPS,35.3,0,234,4,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6572,10,Glonass,30.9,0,298,26,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6573,18,Glonass,26.3,0,78,17,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6574,9,Glonass,31.1,0,241,27,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6575,20,Glonass,25.2,0,312,29,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
6576,3,Glonass,23,0,36,23,TORGI-GNSS-20180911T052233.024Z.gpkg,0,Control-19
