id,svid,constellation,cn0,agc,azimuth_deg,elevation_deg,FileName,CONUS,FileId
748,24,GPS,26.2,0.5,185,26,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
749,25,GPS,36.7,0.5,329,59,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
750,29,GPS,41.1,0.5,281,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
751,31,GPS,46.1,0.5,319,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
752,10,Glonass,37,0.29,324,45,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
753,9,Glonass,34.6,0.29,185,75,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
754,20,Glonass,30.7,0.29,281,57,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
755,19,Glonass,31.1,0.29,22,40,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
756,21,Glonass,35.6,0.29,240,11,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
757,3,Glonass,24.7,0.29,46,2,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
758,2,GPS,36.7,0.5,50,56,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
759,12,GPS,30.8,0.5,87,64,TORGI-GNSS-20180905T044810.167Z.gpkg,0,Control-20
